model,features,signal_horizon,pnl_horizon,threshold,allow_short,Total Return,Annualized,Ann Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Days,Trades,Avg Hold (d),Med Hold (d),Max Hold (d),Avg Flat (d),Avg Exposure,Turnover/yr,Score
Tree,fin+weather,2,18,0.005,True,0.16743787584961956,0.020712103253953673,0.13535651856091493,0.21915771984034982,0.10482579866201858,-0.2666275737359609,0.4979757085020243,1903,13,18.0,18.0,18,119.21428571428571,0.12296374146085129,3.442984760903836,0.21175623715649017
Tree,fin+weather,2,19,0.005,True,-0.1637664169230535,-0.0234051539891883,0.12954239781691482,-0.11743202583510425,-0.05045137617701023,-0.4040924240177526,0.5,1903,12,19.0,19.0,19,128.84615384615384,0.11981082501313715,3.1781397792958486,-0.13665694406591405
Tree,fin+weather,2,20,0.005,True,-0.08441495384197917,-0.011610677162921745,0.13429511910447506,-0.019453596573193437,-0.00881163896876866,-0.34408386139807645,0.5,1903,12,20.0,20.0,20,127.92307692307692,0.1261166579085654,3.1781397792958486,-0.0827261189172254
Tree,fin+weather,3,1,0.0,False,0.2647193579593252,0.031588094926268795,0.10903273158130863,0.34031315697072545,0.3739399352386007,-0.14355172801290672,0.27975077881619936,1903,803,1.0,1.0,1,1.36986301369863,0.42196531791907516,212.53809774040988,0.6218202228527602
Tree,fin+weather,3,2,0.0,False,-0.033367043016361064,-0.0044838631786868755,0.1369368915605611,0.035809583359168104,0.04032633476759764,-0.3484748421054378,0.3588162762022195,1903,541,2.0,2.0,2,1.5175600739371533,0.5685759327377824,143.1487125591172,-0.03228745821976048
Tree,fin+weather,3,3,0.0,False,0.5238881651619205,0.057370293103994774,0.14869160395162984,0.45028271038662887,0.49274160269743167,-0.2046546882230169,0.4082374318594791,1903,413,3.0,3.0,3,1.6077481840193704,0.651077246452969,109.2485549132948,0.863186134783751
Tree,fin+weather,3,4,0.0,False,1.0071624135687482,0.09665173588931886,0.1487926757939233,0.6947766631754215,0.7900549819687198,-0.2534258674483931,0.4447129909365559,1903,332,3.9909638554216866,4.0,4,1.7409638554216869,0.6962690488702049,87.79611140304782,1.3400966889243857
Tree,fin+weather,3,5,0.0,False,0.817486214625198,0.08233028996016101,0.15903999299969762,0.577496027604776,0.6394237705981357,-0.22504060612925836,0.46258907363420426,1903,281,5.0,5.0,5,1.7722419928825623,0.7383079348397268,74.28901734104046,1.2249182772520877
Tree,fin+weather,3,6,0.0,False,2.156818174948973,0.16442593915317438,0.1607840715915374,1.0277190397187261,1.173771664844787,-0.19507854217903853,0.48576512455516013,1903,242,5.979338842975206,6.0,6,1.884297520661157,0.7603783499737257,63.960063058328956,3.728134732139396
Tree,fin+weather,3,7,0.0,False,0.6184740026201689,0.06583579457937305,0.1622123933865172,0.4749672738254489,0.5156531708806298,-0.2822171069571219,0.4771513353115727,1903,211,7.0,7.0,7,2.018957345971564,0.7761429322122964,55.749868628481345,0.7389680800434487
Tree,fin+weather,3,8,0.0,False,0.6721788630281782,0.07045312707724705,0.16536874590582082,0.4947962836893171,0.5649854294970158,-0.21143988454008722,0.48426573426573427,1903,191,8.0,8.0,8,1.963350785340314,0.8029427220178665,50.4529689963216,1.0719770922412186
Tree,fin+weather,3,9,0.0,False,0.8162660908278065,0.08223404436903925,0.16037290874207066,0.5733350545312006,0.6514615862010589,-0.26381776085910424,0.49440847557386697,1903,171,8.953216374269006,9.0,9,2.175438596491228,0.8045191802417236,45.15606936416185,1.0433146158576299
Tree,fin+weather,3,10,0.0,False,0.7095361813128751,0.07358967005542039,0.1676879848460277,0.5078712418103045,0.5633722471206173,-0.3228551746545617,0.49883720930232556,1903,157,9.968152866242038,10.0,10,2.1528662420382165,0.8223857067787703,41.448239621650025,0.7410616868529135
Tree,fin+weather,3,11,0.0,False,1.358970462061242,0.12035805828364943,0.17038324419816966,0.7528525320776562,0.852449485926345,-0.29367353015269226,0.5068104426787742,1903,147,11.0,11.0,11,1.945578231292517,0.8497109826589595,38.79978980557015,1.5603886382568817
Tree,fin+weather,3,12,0.0,False,1.1909111220185338,0.10944653764161627,0.16432635447891084,0.7146495944448569,0.8172819569624403,-0.24400428230804005,0.5154639175257731,1903,135,11.955555555555556,12.0,12,2.140740740740741,0.8481345244351025,35.6216500262743,1.6457712403493236
Tree,fin+weather,3,13,0.0,False,1.8629951588708638,0.14945857244702965,0.17640225922107,0.8782073346410906,1.019140958967518,-0.2811089382718368,0.5202973127501429,1903,126,12.904761904761905,13.0,13,2.1984126984126986,0.8544403573305307,33.23804519180242,2.2347278298343327
Tree,fin+weather,3,14,0.0,False,1.4602193818576819,0.12661033036898206,0.17498506100542693,0.769391418728395,0.8814949310086451,-0.2881902654970311,0.5174157303370787,1903,119,13.974789915966387,14.0,14,2.0168067226890756,0.8738833420914346,31.384130320546507,1.7085447862481076
Tree,fin+weather,3,15,0.0,False,1.040086348387049,0.09901705547602213,0.1807907983741991,0.6130023957575431,0.7187731487835304,-0.30329295029477565,0.5119777158774373,1903,113,14.91150442477876,15.0,15,1.9292035398230087,0.8854440357330531,29.79506043089858,1.1563642225618662
Tree,fin+weather,3,16,0.0,False,1.0361587409980832,0.09873663567136903,0.1772626566759491,0.6203984081842437,0.7135055411216634,-0.2880159117044294,0.52,1903,106,16.0,16.0,16,1.9345794392523366,0.8912243825538623,28.073568050446664,1.2131021699353575
Tree,fin+weather,3,17,0.0,False,1.4255549620175447,0.12449530627587668,0.18060620434053382,0.7403524637771148,0.8755872496208466,-0.2811089382718366,0.5228650137741047,1903,101,17.0,17.0,17,1.8415841584158417,0.9022595901208618,26.616920651602733,1.7100030192831317
Tree,fin+weather,3,18,0.0,False,1.4350496359883067,0.12507721123180837,0.17610372386415613,0.7578825380113839,0.873291317570104,-0.2882590137969018,0.5228031145717463,1903,95,17.957894736842107,18.0,18,2.0736842105263156,0.8964792433000526,25.02785076195481,1.6786942093550519
Tree,fin+weather,3,19,0.0,False,1.4052805307859702,0.123246091728348,0.1842410086706134,0.7233668859625697,0.8512050744618057,-0.317715114214569,0.5240730492529053,1903,91,18.89010989010989,19.0,19,2.021978021978022,0.9033105622700999,23.968470835522858,1.4914638107553397
Tree,fin+weather,3,20,0.0,False,2.132047155751406,0.16321184899307672,0.18409001741459396,0.9136562349317154,1.0966638065812495,-0.2811089382718366,0.5334438916528469,1903,87,19.82758620689655,20.0,20,2.045977011494253,0.906463478717814,22.90909090909091,2.557465107083011
Tree,fin+weather,3,1,0.0,True,0.1083557348038422,0.013716527751113539,0.1296808312623473,0.17004789778173582,0.21936413891412543,-0.2622688000962392,0.2618296529968454,1903,951,1.0,1.0,1,1.0,0.4997372569626905,251.86757750919602,0.1393133829203023
Tree,fin+weather,3,2,0.0,True,0.41749058273711315,0.04728450964881259,0.16227695338312645,0.36614462721190044,0.4580462589011156,-0.2472855409264788,0.35612835349815886,1903,634,2.0,2.0,2,1.0,0.6663163426169206,167.91171833946402,0.5692925836727737
Tree,fin+weather,3,3,0.0,True,0.048651054551135164,0.006310509090496463,0.16375160935665564,0.12077131034317237,0.14843853778389302,-0.32978639482642325,0.3901156677181914,1903,476,2.9978991596638656,3.0,3,1.0,0.7498686284813453,125.93378875459801,0.0497447312927427
Tree,fin+weather,3,4,0.0,True,0.9250101005884073,0.09059958476206531,0.17603706770921115,0.5809706303683715,0.7364115118519604,-0.22784930088237054,0.4271436086270384,1903,381,3.994750656167979,4.0,4,1.0,0.7997898055701524,100.7735155018392,1.3689460740519863
Tree,fin+weather,3,5,0.0,True,0.8509238524205163,0.0849463374858086,0.17802928213509067,0.547247972033334,0.6829509535468616,-0.30106761715935415,0.44842105263157894,1903,317,5.0,5.0,5,1.0,0.8328954282711508,83.95585916973201,0.9530467798013831
Tree,fin+weather,3,6,0.0,True,0.1418789460121226,0.017724413396389416,0.1775176032952222,0.1871561388766037,0.2537048682519593,-0.3914285434612803,0.44526315789473686,1903,272,5.9963235294117645,6.0,6,1.0,0.8570677877036259,71.90541250656858,0.12222302485209582
Tree,fin+weather,3,7,0.0,True,-0.15183017832159162,-0.021570549572329067,0.18158994851476976,-0.02843673468195611,-0.033499550889579684,-0.3701505379201945,0.45554971067859024,1903,238,6.995798319327731,7.0,7,1.0,0.8749343142406726,62.900683131897004,-0.138314363711877
Tree,fin+weather,3,8,0.0,True,0.8764841683983404,0.08691858098788874,0.18374134183674481,0.54597829340725,0.665501797168162,-0.3860147798380573,0.4765912677538138,1903,212,7.976415094339623,8.0,8,1.0,0.8885969521807672,56.01471361008933,0.7656454545805501
Tree,fin+weather,3,9,0.0,True,0.5032564813783049,0.05546336128826579,0.18347248195286217,0.38641992797234,0.4783914364419943,-0.232760027562938,0.4763157894736842,1903,191,8.963350785340314,9.0,9,1.0,0.8996321597477667,50.4529689963216,0.7290688495681599
Tree,fin+weather,3,10,0.0,True,-0.06930054033901734,-0.00946535229026968,0.18169314490011113,0.03881807953474276,0.04806495319763875,-0.37316724290558867,0.4744871120462914,1903,173,10.0,10.0,10,1.0,0.9090909090909091,45.68575932737782,-0.06262109723341602
Tree,fin+weather,3,11,0.0,True,0.4985545115328487,0.05502559563779075,0.1848132042203888,0.38229550912150984,0.4840703304029644,-0.28587866762769143,0.49105263157894735,1903,159,10.968553459119496,11.0,11,1.0,0.9164477141355754,41.977929584866004,0.5880557044844449
Tree,fin+weather,3,12,0.0,True,0.35093427402350574,0.04063615074725968,0.18666830110800475,0.3070758637155897,0.3716164466930943,-0.3720915821387297,0.4939505523408732,1903,147,11.945578231292517,12.0,12,1.0,0.9227535470310037,38.79978980557015,0.3180266441948326
Tree,fin+weather,3,13,0.0,True,0.3735074776614755,0.04292223832741526,0.18657439611350393,0.3182028918205274,0.41455550024001636,-0.33930451732180833,0.4968421052631579,1903,136,12.992647058823529,13.0,13,1.0,0.928533893851813,35.88649500788229,0.3711908183880654
Tree,fin+weather,3,14,0.0,True,-0.14021898255520282,-0.01980727244047442,0.1872534009023666,-0.013000754098071256,-0.0159479625191501,-0.3081604221807449,0.49157894736842106,1903,127,13.984251968503937,14.0,14,1.0,0.9332632685233841,33.50289017341041,-0.1534325549758049
Tree,fin+weather,3,15,0.0,True,-0.19623230268745628,-0.028512647764382115,0.1893911024946417,-0.05729851522516752,-0.06701803243455552,-0.39039509373345094,0.49157894736842106,1903,119,14.991596638655462,15.0,15,1.0,0.9374671571203363,31.384130320546507,-0.16949376036828134
Tree,fin+weather,3,16,0.0,True,1.0440905891519128,0.09930246492002426,0.1888158697680557,0.5961644127683644,0.7191345839997044,-0.3165139924363184,0.5178947368421053,1903,112,15.991071428571429,16.0,16,1.0,0.9411455596426694,29.530215449290594,1.1123279067444698
Tree,fin+weather,3,17,0.0,True,0.3825968667945223,0.04383356476715705,0.18941667173940502,0.3223123039748438,0.3656092549546205,-0.4609897755481587,0.508421052631579,1903,106,16.952830188679247,17.0,17,1.0,0.9442984760903836,27.94114555964267,0.2798579715346319
Tree,fin+weather,3,18,0.0,True,-0.11615251447399022,-0.016217364719564253,0.18946802409968444,0.009138885905035074,0.01071467267810723,-0.4751192617225485,0.5026315789473684,1903,101,17.84158415841584,18.0,18,1.0,0.9469259064634787,26.616920651602733,-0.08243536104730967
Tree,fin+weather,3,19,0.0,True,0.20135729148572556,0.024590653073035762,0.18789618993032553,0.22325937378683797,0.28595255364912264,-0.29152270378316236,0.5,1903,96,18.822916666666668,19.0,19,1.0,0.9495533368365738,25.292695743562795,0.2329070010941229
Tree,fin+weather,3,20,0.0,True,0.16542591632031,0.020478985483967316,0.19080218011151806,0.2014656164103474,0.2574615553017556,-0.3230071886692578,0.5068421052631579,1903,91,19.912087912087912,20.0,20,1.0,0.9521807672096689,23.968470835522858,0.17269466730143254
Tree,fin+weather,3,1,0.0005,False,0.2647193579593252,0.031588094926268795,0.10903273158130863,0.34031315697072545,0.3739399352386007,-0.14355172801290672,0.27975077881619936,1903,803,1.0,1.0,1,1.36986301369863,0.42196531791907516,212.53809774040988,0.6218202228527602
Tree,fin+weather,3,2,0.0005,False,-0.033367043016361064,-0.0044838631786868755,0.1369368915605611,0.035809583359168104,0.04032633476759764,-0.3484748421054378,0.3588162762022195,1903,541,2.0,2.0,2,1.5175600739371533,0.5685759327377824,143.1487125591172,-0.03228745821976048
Tree,fin+weather,3,3,0.0005,False,0.5238881651619205,0.057370293103994774,0.14869160395162984,0.45028271038662887,0.49274160269743167,-0.2046546882230169,0.4082374318594791,1903,413,3.0,3.0,3,1.6077481840193704,0.651077246452969,109.2485549132948,0.863186134783751
Tree,fin+weather,3,4,0.0005,False,1.0071624135687482,0.09665173588931886,0.1487926757939233,0.6947766631754215,0.7900549819687198,-0.2534258674483931,0.4447129909365559,1903,332,3.9909638554216866,4.0,4,1.7409638554216869,0.6962690488702049,87.79611140304782,1.3400966889243857
Tree,fin+weather,3,5,0.0005,False,0.817486214625198,0.08233028996016101,0.15903999299969762,0.577496027604776,0.6394237705981357,-0.22504060612925836,0.46258907363420426,1903,281,5.0,5.0,5,1.7722419928825623,0.7383079348397268,74.28901734104046,1.2249182772520877
Tree,fin+weather,3,6,0.0005,False,2.156818174948973,0.16442593915317438,0.1607840715915374,1.0277190397187261,1.173771664844787,-0.19507854217903853,0.48576512455516013,1903,242,5.979338842975206,6.0,6,1.884297520661157,0.7603783499737257,63.960063058328956,3.728134732139396
Tree,fin+weather,3,7,0.0005,False,0.6184740026201689,0.06583579457937305,0.1622123933865172,0.4749672738254489,0.5156531708806298,-0.2822171069571219,0.4771513353115727,1903,211,7.0,7.0,7,2.018957345971564,0.7761429322122964,55.749868628481345,0.7389680800434487
Tree,fin+weather,3,8,0.0005,False,0.6721788630281782,0.07045312707724705,0.16536874590582082,0.4947962836893171,0.5649854294970158,-0.21143988454008722,0.48426573426573427,1903,191,8.0,8.0,8,1.963350785340314,0.8029427220178665,50.4529689963216,1.0719770922412186
Tree,fin+weather,3,9,0.0005,False,0.8162660908278065,0.08223404436903925,0.16037290874207066,0.5733350545312006,0.6514615862010589,-0.26381776085910424,0.49440847557386697,1903,171,8.953216374269006,9.0,9,2.175438596491228,0.8045191802417236,45.15606936416185,1.0433146158576299
Tree,fin+weather,3,10,0.0005,False,0.7095361813128751,0.07358967005542039,0.1676879848460277,0.5078712418103045,0.5633722471206173,-0.3228551746545617,0.49883720930232556,1903,157,9.968152866242038,10.0,10,2.1528662420382165,0.8223857067787703,41.448239621650025,0.7410616868529135
Tree,fin+weather,3,11,0.0005,False,1.358970462061242,0.12035805828364943,0.17038324419816966,0.7528525320776562,0.852449485926345,-0.29367353015269226,0.5068104426787742,1903,147,11.0,11.0,11,1.945578231292517,0.8497109826589595,38.79978980557015,1.5603886382568817
Tree,fin+weather,3,12,0.0005,False,1.1909111220185338,0.10944653764161627,0.16432635447891084,0.7146495944448569,0.8172819569624403,-0.24400428230804005,0.5154639175257731,1903,135,11.955555555555556,12.0,12,2.140740740740741,0.8481345244351025,35.6216500262743,1.6457712403493236
Tree,fin+weather,3,13,0.0005,False,1.8629951588708638,0.14945857244702965,0.17640225922107,0.8782073346410906,1.019140958967518,-0.2811089382718368,0.5202973127501429,1903,126,12.904761904761905,13.0,13,2.1984126984126986,0.8544403573305307,33.23804519180242,2.2347278298343327
Tree,fin+weather,3,14,0.0005,False,1.4602193818576819,0.12661033036898206,0.17498506100542693,0.769391418728395,0.8814949310086451,-0.2881902654970311,0.5174157303370787,1903,119,13.974789915966387,14.0,14,2.0168067226890756,0.8738833420914346,31.384130320546507,1.7085447862481076
Tree,fin+weather,3,15,0.0005,False,1.040086348387049,0.09901705547602213,0.1807907983741991,0.6130023957575431,0.7187731487835304,-0.30329295029477565,0.5119777158774373,1903,113,14.91150442477876,15.0,15,1.9292035398230087,0.8854440357330531,29.79506043089858,1.1563642225618662
Tree,fin+weather,3,16,0.0005,False,1.0361587409980832,0.09873663567136903,0.1772626566759491,0.6203984081842437,0.7135055411216634,-0.2880159117044294,0.52,1903,106,16.0,16.0,16,1.9345794392523366,0.8912243825538623,28.073568050446664,1.2131021699353575
Tree,fin+weather,3,17,0.0005,False,1.4255549620175447,0.12449530627587668,0.18060620434053382,0.7403524637771148,0.8755872496208466,-0.2811089382718366,0.5228650137741047,1903,101,17.0,17.0,17,1.8415841584158417,0.9022595901208618,26.616920651602733,1.7100030192831317
Tree,fin+weather,3,18,0.0005,False,1.4350496359883067,0.12507721123180837,0.17610372386415613,0.7578825380113839,0.873291317570104,-0.2882590137969018,0.5228031145717463,1903,95,17.957894736842107,18.0,18,2.0736842105263156,0.8964792433000526,25.02785076195481,1.6786942093550519
Tree,fin+weather,3,19,0.0005,False,1.4052805307859702,0.123246091728348,0.1842410086706134,0.7233668859625697,0.8512050744618057,-0.317715114214569,0.5240730492529053,1903,91,18.89010989010989,19.0,19,2.021978021978022,0.9033105622700999,23.968470835522858,1.4914638107553397
Tree,fin+weather,3,20,0.0005,False,2.132047155751406,0.16321184899307672,0.18409001741459396,0.9136562349317154,1.0966638065812495,-0.2811089382718366,0.5334438916528469,1903,87,19.82758620689655,20.0,20,2.045977011494253,0.906463478717814,22.90909090909091,2.557465107083011
Tree,fin+weather,3,1,0.0005,True,0.1083557348038422,0.013716527751113539,0.1296808312623473,0.17004789778173582,0.21936413891412543,-0.2622688000962392,0.2618296529968454,1903,951,1.0,1.0,1,1.0,0.4997372569626905,251.86757750919602,0.1393133829203023
Tree,fin+weather,3,2,0.0005,True,0.41749058273711315,0.04728450964881259,0.16227695338312645,0.36614462721190044,0.4580462589011156,-0.2472855409264788,0.35612835349815886,1903,634,2.0,2.0,2,1.0,0.6663163426169206,167.91171833946402,0.5692925836727737
Tree,fin+weather,3,3,0.0005,True,0.048651054551135164,0.006310509090496463,0.16375160935665564,0.12077131034317237,0.14843853778389302,-0.32978639482642325,0.3901156677181914,1903,476,2.9978991596638656,3.0,3,1.0,0.7498686284813453,125.93378875459801,0.0497447312927427
Tree,fin+weather,3,4,0.0005,True,0.9250101005884073,0.09059958476206531,0.17603706770921115,0.5809706303683715,0.7364115118519604,-0.22784930088237054,0.4271436086270384,1903,381,3.994750656167979,4.0,4,1.0,0.7997898055701524,100.7735155018392,1.3689460740519863
Tree,fin+weather,3,5,0.0005,True,0.8509238524205163,0.0849463374858086,0.17802928213509067,0.547247972033334,0.6829509535468616,-0.30106761715935415,0.44842105263157894,1903,317,5.0,5.0,5,1.0,0.8328954282711508,83.95585916973201,0.9530467798013831
Tree,fin+weather,3,6,0.0005,True,0.1418789460121226,0.017724413396389416,0.1775176032952222,0.1871561388766037,0.2537048682519593,-0.3914285434612803,0.44526315789473686,1903,272,5.9963235294117645,6.0,6,1.0,0.8570677877036259,71.90541250656858,0.12222302485209582
Tree,fin+weather,3,7,0.0005,True,-0.15183017832159162,-0.021570549572329067,0.18158994851476976,-0.02843673468195611,-0.033499550889579684,-0.3701505379201945,0.45554971067859024,1903,238,6.995798319327731,7.0,7,1.0,0.8749343142406726,62.900683131897004,-0.138314363711877
Tree,fin+weather,3,8,0.0005,True,0.8764841683983404,0.08691858098788874,0.18374134183674481,0.54597829340725,0.665501797168162,-0.3860147798380573,0.4765912677538138,1903,212,7.976415094339623,8.0,8,1.0,0.8885969521807672,56.01471361008933,0.7656454545805501
Tree,fin+weather,3,9,0.0005,True,0.5032564813783049,0.05546336128826579,0.18347248195286217,0.38641992797234,0.4783914364419943,-0.232760027562938,0.4763157894736842,1903,191,8.963350785340314,9.0,9,1.0,0.8996321597477667,50.4529689963216,0.7290688495681599
Tree,fin+weather,3,10,0.0005,True,-0.06930054033901734,-0.00946535229026968,0.18169314490011113,0.03881807953474276,0.04806495319763875,-0.37316724290558867,0.4744871120462914,1903,173,10.0,10.0,10,1.0,0.9090909090909091,45.68575932737782,-0.06262109723341602
Tree,fin+weather,3,11,0.0005,True,0.4985545115328487,0.05502559563779075,0.1848132042203888,0.38229550912150984,0.4840703304029644,-0.28587866762769143,0.49105263157894735,1903,159,10.968553459119496,11.0,11,1.0,0.9164477141355754,41.977929584866004,0.5880557044844449
Tree,fin+weather,3,12,0.0005,True,0.35093427402350574,0.04063615074725968,0.18666830110800475,0.3070758637155897,0.3716164466930943,-0.3720915821387297,0.4939505523408732,1903,147,11.945578231292517,12.0,12,1.0,0.9227535470310037,38.79978980557015,0.3180266441948326
Tree,fin+weather,3,13,0.0005,True,0.3735074776614755,0.04292223832741526,0.18657439611350393,0.3182028918205274,0.41455550024001636,-0.33930451732180833,0.4968421052631579,1903,136,12.992647058823529,13.0,13,1.0,0.928533893851813,35.88649500788229,0.3711908183880654
Tree,fin+weather,3,14,0.0005,True,-0.14021898255520282,-0.01980727244047442,0.1872534009023666,-0.013000754098071256,-0.0159479625191501,-0.3081604221807449,0.49157894736842106,1903,127,13.984251968503937,14.0,14,1.0,0.9332632685233841,33.50289017341041,-0.1534325549758049
Tree,fin+weather,3,15,0.0005,True,-0.19623230268745628,-0.028512647764382115,0.1893911024946417,-0.05729851522516752,-0.06701803243455552,-0.39039509373345094,0.49157894736842106,1903,119,14.991596638655462,15.0,15,1.0,0.9374671571203363,31.384130320546507,-0.16949376036828134
Tree,fin+weather,3,16,0.0005,True,1.0440905891519128,0.09930246492002426,0.1888158697680557,0.5961644127683644,0.7191345839997044,-0.3165139924363184,0.5178947368421053,1903,112,15.991071428571429,16.0,16,1.0,0.9411455596426694,29.530215449290594,1.1123279067444698
Tree,fin+weather,3,17,0.0005,True,0.3825968667945223,0.04383356476715705,0.18941667173940502,0.3223123039748438,0.3656092549546205,-0.4609897755481587,0.508421052631579,1903,106,16.952830188679247,17.0,17,1.0,0.9442984760903836,27.94114555964267,0.2798579715346319
Tree,fin+weather,3,18,0.0005,True,-0.11615251447399022,-0.016217364719564253,0.18946802409968444,0.009138885905035074,0.01071467267810723,-0.4751192617225485,0.5026315789473684,1903,101,17.84158415841584,18.0,18,1.0,0.9469259064634787,26.616920651602733,-0.08243536104730967
Tree,fin+weather,3,19,0.0005,True,0.20135729148572556,0.024590653073035762,0.18789618993032553,0.22325937378683797,0.28595255364912264,-0.29152270378316236,0.5,1903,96,18.822916666666668,19.0,19,1.0,0.9495533368365738,25.292695743562795,0.2329070010941229
Tree,fin+weather,3,20,0.0005,True,0.16542591632031,0.020478985483967316,0.19080218011151806,0.2014656164103474,0.2574615553017556,-0.3230071886692578,0.5068421052631579,1903,91,19.912087912087912,20.0,20,1.0,0.9521807672096689,23.968470835522858,0.17269466730143254
Tree,fin+weather,3,1,0.001,False,0.19630185087679375,0.0240186569346188,0.06344471968257166,0.4055608775828823,0.13722538352584013,-0.12697861105383823,0.25510204081632654,1903,49,1.0,1.0,1,37.08,0.025748817656332107,12.977404098791382,0.5212923937842523
Tree,fin+weather,3,2,0.001,False,0.31396604577557063,0.03681962163521435,0.07383765901326456,0.5269692284357467,0.16580603038449135,-0.10959402916506433,0.36752136752136755,1903,39,2.0,2.0,2,45.625,0.040987913820283765,10.328954282711509,0.9660138553357499
Tree,fin+weather,3,3,0.001,False,0.40170182410693966,0.045732257786518016,0.07652538898439673,0.6224803124125635,0.21716978915649682,-0.15066463090337534,0.42424242424242425,1903,33,3.0,3.0,3,53.05882352941177,0.05202312138728324,8.739884393063583,0.8990421592426009
Tree,fin+weather,3,4,0.001,False,0.7562061389550185,0.07742561334936737,0.08815980888132463,0.889625869089714,0.3521440299633437,-0.13976146180474092,0.4838709677419355,1903,31,4.0,4.0,4,55.59375,0.0651602732527588,8.21019442984761,1.8244851389138987
Tree,fin+weather,3,5,0.001,False,0.36903339083317,0.04247173132631854,0.10155116277687457,0.46065088909024243,0.16936041841323257,-0.1685592629678282,0.4777777777777778,1903,30,5.0,5.0,5,56.54838709677419,0.0788229111928534,7.945349448239622,0.7382451560238228
Tree,fin+weather,3,6,0.001,False,0.4229495912337138,0.04781771637580445,0.10537779135690803,0.4961752624719772,0.19822698554888998,-0.16851900972280998,0.4827586206896552,1903,29,6.0,6.0,6,57.63333333333333,0.09143457698370994,7.680504466631635,0.8463057218209138
Tree,fin+weather,3,7,0.001,False,0.16329254724787168,0.020231418766230913,0.11223470423754023,0.23505399298435395,0.09397684442745752,-0.29593780326394903,0.48214285714285715,1903,28,7.0,7.0,7,58.86206896551724,0.10299527062532843,7.415659485023647,0.18606020023360084
Tree,fin+weather,3,8,0.001,False,0.13123660149340632,0.01646324904134433,0.11446109909614409,0.20031679319044046,0.08299870246621428,-0.2866121182378223,0.48717948717948717,1903,26,8.0,8.0,8,62.77777777777778,0.1093011035207567,6.885969521807672,0.15440024760870996
Tree,fin+weather,3,9,0.001,False,0.3498215948661607,0.040522610035441886,0.11707239746901114,0.3977167551704131,0.18791005258152602,-0.20744384950399652,0.5076923076923077,1903,26,9.0,9.0,9,61.81481481481482,0.12296374146085129,6.885969521807672,0.5686350406190126
Tree,fin+weather,3,10,0.001,False,0.16899720773130733,0.020892537221773866,0.10318174988518815,0.2521459614034887,0.11531563161581188,-0.24676771750468485,0.5037878787878788,1903,24,10.0,10.0,10,66.52,0.1261166579085654,6.356279558591697,0.23092914674268508
Tree,fin+weather,3,11,0.001,False,0.2714093171422194,0.03230904132061574,0.10909317831873311,0.3459410885474549,0.1733950305505238,-0.20696164847027942,0.5034722222222222,1903,24,11.0,11.0,11,65.56,0.13872832369942195,6.356279558591697,0.4422037726158667
Tree,fin+weather,3,12,0.001,False,0.2495838001677413,0.02994471511476471,0.11842286419077568,0.30880138858572903,0.14773336140941373,-0.272197933867226,0.5096153846153846,1903,24,12.0,12.0,12,64.6,0.15133998949027852,6.356279558591697,0.3091855115168293
Tree,fin+weather,3,13,0.001,False,0.3899226240360605,0.04456428965445425,0.12185607647597811,0.41910868654730105,0.21047849849127,-0.23336315768747085,0.5208333333333334,1903,24,13.0,13.0,13,63.64,0.16395165528113506,6.356279558591697,0.563421879134175
Tree,fin+weather,3,14,0.001,False,0.2979197144622725,0.03513396652702272,0.12485019868479773,0.33941026141711234,0.17658528874063967,-0.27108998336251366,0.5138888888888888,1903,24,14.0,14.0,14,62.68,0.1765633210719916,6.356279558591697,0.37057262858119194
Tree,fin+weather,3,15,0.001,False,0.43761083876877693,0.04924101451569407,0.12801679619152406,0.43983748574321035,0.23944122797817774,-0.2735871457897464,0.5208333333333334,1903,24,15.0,15.0,15,61.72,0.18917498686284814,6.356279558591697,0.539361505478895
Tree,fin+weather,3,16,0.001,False,0.32890081083307,0.038372536769077925,0.12782274338847954,0.358935682795764,0.1920833975013442,-0.29139817390019696,0.5242966751918159,1903,23,16.0,16.0,16,63.958333333333336,0.19337887545980031,6.09143457698371,0.3805972835330669
Tree,fin+weather,3,17,0.001,False,0.3606792935840599,0.04162710622373189,0.1289521983008795,0.3811950153042251,0.20862549259155605,-0.31076012578735834,0.5314009661835749,1903,23,17.0,17.0,17,63.0,0.20546505517603783,6.09143457698371,0.3913663552825493
Tree,fin+weather,3,18,0.001,False,0.5313573465564418,0.058055130100448826,0.13413214645810023,0.48800998675028284,0.28199404437850584,-0.2831906965137072,0.5377574370709383,1903,23,18.0,18.0,18,62.041666666666664,0.21755123489227535,6.09143457698371,0.6326962695618064
Tree,fin+weather,3,19,0.001,False,0.6996991251584854,0.07276955738885915,0.13518316440216754,0.5874530802628913,0.34686569162652936,-0.2831906965137073,0.5456521739130434,1903,23,19.0,19.0,19,61.083333333333336,0.22963741460851286,6.09143457698371,0.8331437010750143
Tree,fin+weather,3,20,0.001,False,0.7508427130994269,0.07698930663247716,0.13993313755694645,0.600213979183219,0.36858076619846575,-0.2831906965137073,0.5403726708074534,1903,23,20.0,20.0,20,60.125,0.2417235943247504,6.09143457698371,0.8940412449067577
